"report_id","date_time","police_beat","street_no","street_dir","street_name","street_type","cross_st_dir","cross_st_name","cross_st_type","violation_section","violation_type","charge_desc","injured","killed","hit_run_lvl"
"185005","2018-06-21 10:00:00","721","500"," ","SATURN","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"185030","2018-06-21 11:28:00","624","2300"," ","EL CAJON","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184847","2018-06-21 11:37:00","722","2300"," ","TOCAYO","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","4","0",""
"184765","2018-06-21 12:04:00","121","2900"," ","MISSION","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184785","2018-06-21 12:19:00","611","3900"," ","SPORTS ARENA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184779","2018-06-21 12:55:00","821","7200"," ","EL CAJON","BOULEVARD"," "," "," ","21954A","VC","PEDESTRIANS OUTSIDE CROSSWALKS","1","0",""
"185058","2018-06-21 13:06:00","313","7300"," ","BALBOA","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"185328","2018-06-21 13:40:00","723","4500"," ","PALM","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"185052","2018-06-21 13:45:00","111","7200"," ","BALBOA","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"185204","2018-06-21 14:40:00","627","3900"," ","05TH","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184826","2018-06-21 16:30:00","315","3400"," ","CAM DEL RIO SOUTH"," "," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","0","0",""
"185146","2018-06-21 16:39:00","527","1700"," ","PACIFIC","HIGHWAY"," "," "," ","21750","VC","OVERTAKE AND PASS TO LEFT","0","0",""
"184960","2018-06-21 17:15:00","826","4300"," ","54TH","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","4","0",""
"184824","2018-06-21 17:26:00","452","200","S","WOODMAN","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184766","2018-06-21 17:45:00","932","13000"," ","NORTH TORREY PINES","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184782","2018-06-21 18:39:00","321","5800"," ","FAIRMOUNT","AVENUE"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"184806","2018-06-21 20:00:00","611","4000"," ","SPORTS ARENA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184964","2018-06-21 20:41:00","123","1400"," ","WEST MISSION BAY","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"184889","2018-06-21 20:45:00","821","6500"," ","EL CAJON","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"184798","2018-06-21 21:20:00","122","900"," ","GRAND","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"185106","2018-06-21 21:30:00","621","0"," ","GENESEE","AVENUE"," ","LINDA VISTA","ROAD","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184967","2018-06-21 22:33:00","933","13800"," ","MANGO","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"184844","2018-06-21 23:24:00","615","1100"," ","SCOTT","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"185105","2018-06-21 23:30:00","529","100"," ","ELM","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184821","2018-06-21 23:42:00","723","2800"," ","IRIS","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184778","2018-06-21 23:57:00","233","11000"," ","CARMEL MTN","ROAD"," "," "," ","MISC-HAZ","VC","DUI ALCOHOL","0","0",""
"184966","2018-06-22 00:01:00","623","100"," ","CAM DE LA REINA"," "," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"184872","2018-06-22 01:54:00","447","2700"," ","EUCLID","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0","MISDEMEANOR"
"184808","2018-06-22 03:48:00","623","1300"," ","HOTEL SOUTH","CIRCLE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184918","2018-06-22 03:54:00","613","4600"," ","NIMITZ","BOULEVARD"," "," "," ","21650.1","VC","BICYCLE DRIVING ON WRONG SIDE OF ROAD","2","0",""
"184995","2018-06-22 04:00:00","116","3200"," ","LLOYD","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"184893","2018-06-22 05:01:00","624","4100"," ","TEXAS","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184835","2018-06-22 07:00:00","627","1100"," ","WASHINGTON","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"185429","2018-06-22 07:16:00","122","4500"," ","MISSION BAY","DRIVE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0",""
"184894","2018-06-22 08:30:00","614","4600"," ","MUIR","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184884","2018-06-22 08:33:00","524","1300"," ","02ND","AVENUE"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"184832","2018-06-22 09:12:00","234","12900"," ","POLVERA","COURT"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"184890","2018-06-22 11:00:00","723","4300"," ","PALM","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"184846","2018-06-22 11:04:00","321","4200"," ","CAM DEL RIO NORTH"," "," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","1","0",""
"184809","2018-06-22 11:16:00","712","1300","W","SAN YSIDRO","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184843","2018-06-22 12:56:00","115","8600"," ","GENESEE","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"184853","2018-06-22 13:00:00","933","2500"," ","DEL MAR HEIGHTS","ROAD"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","2","0",""
"184888","2018-06-22 14:28:00","611","3100"," ","SPORTS ARENA","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184796","2018-06-22 16:00:00","811","3900"," ","EL CAJON","BOULEVARD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0","MISDEMEANOR"
"184797","2018-06-22 16:00:00","836","4400"," ","MAPLE","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"185587","2018-06-22 16:20:00","121","3300"," ","OCEAN FRONT","WALK"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184829","2018-06-22 16:23:00","931","5700"," ","MIRAMAR","ROAD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"185042","2018-06-22 16:50:00","114","4300"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"184954","2018-06-22 16:59:00","111","6000"," ","MT ALIFAN","DRIVE"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0","MISDEMEANOR"
"184790","2018-06-22 17:29:00","813","3200"," ","MC KINLEY","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184834","2018-06-22 17:45:00","611","4000"," ","SPORTS ARENA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184917","2018-06-22 18:46:00","116","1700"," ","MORENA","BOULEVARD"," "," "," ","21954A","VC","PEDESTRIANS OUTSIDE CROSSWALKS","1","0",""
"184833","2018-06-22 19:15:00","611","2400"," ","TRUXTUN","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"185014","2018-06-22 20:10:00","822","5400"," ","EL CAJON","BOULEVARD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0","MISDEMEANOR"
"185077","2018-06-22 20:35:00","934","11900"," ","EL CAMINO REAL"," "," "," "," ","21460.5C","VC","LEFT TURN LANE","4","0",""
"185032","2018-06-22 20:47:00","615","1800"," ","ROSECRANS","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184965","2018-06-22 20:50:00","512","2800"," ","NATIONAL","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"184839","2018-06-22 20:57:00","612","2900"," ","ROSECRANS","STREET"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","3","0",""
"184968","2018-06-22 21:28:00","124","500"," ","BIRD ROCK","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"184799","2018-06-22 22:10:00","444","0"," ","39TH","STREET"," ","F","STREET","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184911","2018-06-22 22:45:00","723","3900"," ","PALM","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"185739","2018-06-22 22:50:00","111","5500"," ","BALBOA","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"184850","2018-06-22 22:53:00","833","3700"," ","EUCLID","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"184866","2018-06-22 23:05:00","512","300","S","EVANS","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"185267","2018-06-23 00:01:00","124","8600"," ","VILLA LA JOLLA","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184937","2018-06-23 00:30:00","521","1500"," ","F","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"184810","2018-06-23 02:28:00","313","5500"," ","KEARNY VILLA","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"184791","2018-06-23 03:12:00","451","6500"," ","LEMARAND","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184795","2018-06-23 08:00:00","838","4000"," ","WABASH","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"184854","2018-06-23 09:35:00","934","12300"," ","EL CAMINO REAL"," "," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"184811","2018-06-23 12:00:00","243","9200"," ","MIRAMAR","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"184855","2018-06-23 12:10:00","443","1700","S","43RD","STREET"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","2","0",""
"184873","2018-06-23 12:23:00","442","3800"," ","BETA","STREET"," "," "," ","21663","VC","DRIVING ON SIDEWALKS","0","0","MISDEMEANOR"
"184841","2018-06-23 12:49:00","115","3600"," ","NOBEL","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"184828","2018-06-23 12:57:00","933","2000"," ","CARMEL VALLEY","ROAD"," "," "," ","21211","VC","BLOCKING THE BICYCLE LANE","1","0",""
"184875","2018-06-23 13:05:00","447","4300"," ","HOME","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"184949","2018-06-23 14:00:00","313","8600"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184994","2018-06-23 14:29:00","123","1300"," ","WEST MISSION BAY","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"185065","2018-06-23 15:00:00","813","3200"," ","EL CAJON","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184789","2018-06-23 18:48:00","813","2900"," ","NORTH PARK","WAY"," "," "," ","22100A","VC","RIGHT TURNS AT INTERSECTIONS","0","0","MISDEMEANOR"
"184845","2018-06-23 19:55:00","315","1200"," ","CAM DEL RIO NORTH"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184819","2018-06-23 20:03:00","712","1600"," ","VIA DEL MESONERO"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"184803","2018-06-23 20:15:00","621","6400"," ","LANSTON","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"18483","2018-06-23 20:15:00","621","6400"," ","LANSTON","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"185208","2018-06-23 21:09:00","813","3100"," ","UNIVERSITY","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184805","2018-06-23 21:30:00","625","3800"," ","AMPUDIA"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"185194","2018-06-23 21:46:00","622","5400"," ","LINDA VISTA","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"185056","2018-06-23 21:56:00","614","2000"," ","BACON","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184865","2018-06-23 22:00:00","521","200"," ","06TH","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184840","2018-06-23 22:30:00","123","1800"," ","WEST MISSION BAY","DRIVE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"184818","2018-06-23 23:53:00","234","12000"," ","RANCHO BERNARDO","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184788","2018-06-24 00:01:00","824","4400"," ","50TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184838","2018-06-24 00:25:00","613","3800"," ","TENNYSON","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184807","2018-06-24 02:00:00","122","1800"," ","BERYL","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184814","2018-06-24 02:20:00","611","3800"," ","MIDWAY","DRIVE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0","MISDEMEANOR"
"184820","2018-06-24 02:32:00","725","4800"," ","SEA CORAL","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"184813","2018-06-24 04:40:00","444","3600"," ","FEDERAL","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184898","2018-06-24 08:30:00","311","3300"," ","MURPHY CANYON","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184831","2018-06-24 10:10:00","233","12900"," ","RANCHO PENASQUITOS","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184827","2018-06-24 11:03:00","931","5900"," ","MIRA MESA","BOULEVARD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"184934","2018-06-24 11:14:00","233","13500"," ","BLACK MTN","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"185053","2018-06-24 11:22:00","233","9600"," ","CARMEL MTN","ROAD"," "," "," ","21453C","VC","RED ARROWDO NOT ENTER INTERSECTION","1","0",""
"184939","2018-06-24 12:23:00","313","8800"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"184849","2018-06-24 14:17:00","811","3300"," ","MONROE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184916","2018-06-24 14:20:00","325","6700"," ","BESTWOOD","COURT"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"185010","2018-06-24 15:00:00","839","3700"," ","WILSON","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"185051","2018-06-24 15:10:00","321","4800"," ","WARING","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"184879","2018-06-24 15:11:00","627","1000"," ","UNIVERSITY","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"184877","2018-06-24 16:00:00","623","7000"," ","FRIARS","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184931","2018-06-24 17:00:00","122","4400"," ","MISSION","BOULEVARD"," "," "," ","21235(G)","VC","OPERATE MOTORIZED SCOOTER UPON A SIDEWALK","1","0",""
"184794","2018-06-24 18:15:00","822","5500"," ","UNIVERSITY","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"184837","2018-06-24 18:43:00","613","4100"," ","NIMITZ","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"185159","2018-06-24 18:45:00","442","4000"," ","NEWTON","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184915","2018-06-24 20:13:00","115","4700"," ","LA JOLLA VILLAGE","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"185193","2018-06-24 20:18:00","627","3700"," ","01ST","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184822","2018-06-24 21:15:00","834","3800"," ","41ST","STREET"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0",""
"184852","2018-06-24 21:36:00","432","500","S","RADIO","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184851","2018-06-24 21:50:00","122","2900"," ","GARNET","AVENUE"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","1","0",""
"184825","2018-06-24 22:30:00","436","7900"," ","BROOKHAVEN","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184874","2018-06-24 22:37:00","443","2200"," ","OSBORN","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184947","2018-06-25 00:01:00","531","2900"," ","ZOO","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"185044","2018-06-25 00:33:00","712","4600"," ","BORDER VILLAGE","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184924","2018-06-25 05:00:00","441","1000","S","45TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184982","2018-06-25 05:30:00","835","2400"," ","FAIRMOUNT","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184871","2018-06-25 07:01:00","822","5500"," ","EL CAJON","BOULEVARD"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","0","0","MISDEMEANOR"
"185008","2018-06-25 07:51:00","451","5400"," ","BAYVIEW HEIGHTS","PLACE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"185033","2018-06-25 08:09:00","614","1600"," ","SUNSET CLIFFS","BOULEVARD"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","3","0",""
"184970","2018-06-25 09:40:00","517","1100"," ","19TH","STREET"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0",""
"184887","2018-06-25 10:20:00","824","4700"," ","EL CAJON","BOULEVARD"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"184963","2018-06-25 10:30:00","124","900"," ","GENTER","STREET"," "," "," ","21460A","VC","DRIVING TO LEFT OF DOUBLE SOLID LINES","0","0",""
"184921","2018-06-25 10:45:00","322","5100"," ","WARING","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184962","2018-06-25 11:23:00","614","2200"," ","FROUDE","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"185034","2018-06-25 11:31:00","516","700"," ","32ND","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"184932","2018-06-25 11:53:00","311","0"," ","AERO","DRIVE"," ","DALEY CENTER","DRIVE","22100A","VC","RIGHT TURNS AT INTERSECTIONS","0","0",""
"185080","2018-06-25 13:20:00","527","2100"," ","NORTH HARBOR","DRIVE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0",""
"184957","2018-06-25 13:55:00","313","4400"," ","KEARNY VILLA","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0",""
"184914","2018-06-25 14:15:00","825","5100"," ","FAIRMOUNT","AVENUE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"184876","2018-06-25 15:10:00","311","3300"," ","MURPHY CANYON","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184993","2018-06-25 16:00:00","124","7800"," ","PROSPECT","PLACE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"185693","2018-06-25 17:12:00","122","2900"," ","DAMON","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184878","2018-06-25 19:00:00","628","1500"," ","LINWOOD","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184870","2018-06-25 22:00:00","813","4500"," ","30TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184882","2018-06-26 05:48:00","931","10300"," ","VISTA SORRENTO","PARKWAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"184953","2018-06-26 07:01:00","114","4600"," ","CONRAD","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"184922","2018-06-26 08:00:00","826","4300"," ","52ND","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184912","2018-06-26 08:04:00","517","0"," ","30TH","STREET"," ","A","STREET","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"185148","2018-06-26 10:02:00","233","13200"," ","RANCHO PENASQUITOS","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"184959","2018-06-26 10:11:00","511","1800"," ","LOGAN","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"184926","2018-06-26 12:45:00","447","1300"," ","EUCLID","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"184978","2018-06-26 13:23:00","116","1900"," ","MORENA","BOULEVARD"," "," "," ","21803A","VC","YIELD SIGNSYIELD UNTIL REASONABLY SAFE","2","0",""
"185144","2018-06-26 13:30:00","511","1000"," ","CESAR E CHAVEZ","PARKWAY"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
